_MEMBER_0.1 uM,_MEMBER_10 uM,_MEMBER_100 uM,_LogP_0.1 uM,_LogP_10 uM,_LogP_100 uM,GO,_PATTERN_,_RANK_,GiniIndex,#GeneInGO,#GeneInGOAndHitList,#GeneInHitList,#TotalGeneInLibrary,%InGO,Category,CategoryID,Description,Enrichment,GeneID,Hits,Log(q-value),LogP,PARENT_GO,STDV %InGO,Z-score,EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
0,0,1,0.0,0.0,-2.4336325542152344,GO:0006979,M001,1,0,461,26,889,27994,2.9246344206974126,GO Biological Processes,19,response to oxidative stress,1.7759699777224158,337|1147|1244|1410|1571|1861|2168|2395|3184|3717|3725|3840|3939|4670|4700|4841|5076|5163|8876|9529|10628|22850|23593|55074|84334|90441,APOA4|CHUK|ABCC2|CRYAB|CYP2E1|TOR1A|FABP1|FXN|HNRNPD|JAK2|JUN|KPNA4|LDHA|HNRNPM|NDUFA6|NONO|PAX2|PDK1|VNN1|BAG5|TXNIP|ADNP2|HEBP2|OXR1|COA8|ZNF622,-0.8417257405648678,-2.4336325542152344,19_GO:0050896 response to stimulus,0.565118377133825,3.0424224060282428,0,148,1,1,-2.4336325542152344,1.9318597445257994,
0,0,1,0.0,0.0,-2.387445397330538,GO:0046677,M001,1,0,326,20,889,27994,2.249718785151856,GO Biological Processes,19,response to antibiotic,1.9318597445257994,329|1147|1410|1571|2168|2395|3184|3248|3397|3716|3717|3725|3840|3939|5019|5076|5423|10628|11143|23367,BIRC2|CHUK|CRYAB|CYP2E1|FABP1|FXN|HNRNPD|HPGD|ID1|JAK1|JAK2|JUN|KPNA4|LDHA|OXCT1|PAX2|POLB|TXNIP|KAT7|LARP1,-0.8205372778878091,-2.387445397330538,19_GO:0050896 response to stimulus,0.4973615921255082,3.0649356754231665,0,148,0,0,-2.4336325542152344,1.9318597445257994,
1,0,0,-2.4249123322401354,0.0,0.0,R-HSA-5628897,M100,1,0,86,6,483,27994,1.2422360248447204,Reactome Gene Sets,6,TP53 Regulates Metabolic Genes,4.043622706918966,1351|2810|7157|10128|27161|64121,COX8A|SFN|TP53|LRPPRC|AGO2|RRAGC,-0.8373246241232494,-2.4249123322401354,,0.5039809473851424,3.745594709796281,0,149,1,1,-2.4249123322401354,4.043622706918966,
1,0,0,-2.3946970260428544,0.0,0.0,GO:1902041,M100,1,0,61,5,483,27994,1.0351966873706004,GO Biological Processes,19,regulation of extrinsic apoptotic signaling pathway via death domain receptors,4.750704273156162,598|672|7227|9181|55179,BCL2L1|BRCA1|TRPS1|ARHGEF2|FAIM,-0.8243932603823354,-2.3946970260428544,19_GO:0023052 signaling,0.46055155644052137,3.885653311661178,0,150,1,1,-2.3946970260428544,5.65449679341514,
1,0,0,-2.351576134511111,0.0,0.0,GO:0008625,M100,1,0,89,6,483,27994,1.2422360248447204,GO Biological Processes,19,extrinsic apoptotic signaling pathway via death domain receptors,3.907320817921697,598|672|7227|9181|55179|282991,BCL2L1|BRCA1|TRPS1|ARHGEF2|FAIM|BLOC1S2,-0.8125937061714463,-2.351576134511111,19_GO:0023052 signaling,0.5039809473851424,3.639921746356353,0,150,0,0,-2.3946970260428544,5.65449679341514,
1,0,0,-2.271529878286406,0.0,0.0,GO:1902042,M100,1,0,41,4,483,27994,0.8281573498964804,GO Biological Processes,19,negative regulation of extrinsic apoptotic signaling pathway via death domain receptors,5.65449679341514,598|672|9181|55179,BCL2L1|BRCA1|ARHGEF2|FAIM,-0.7745239805217056,-2.271529878286406,19_GO:0048519 negative regulation of biological process,0.4123604987615104,3.9518054019247417,0,150,0,0,-2.3946970260428544,5.65449679341514,
1,0,0,-2.159321585041942,0.0,0.0,GO:0097191,M100,1,0,230,10,483,27994,2.070393374741201,GO Biological Processes,19,extrinsic apoptotic signaling pathway,2.5199387883697906,598|672|2872|3717|5371|7227|9181|51330|55179|282991,BCL2L1|BRCA1|MKNK2|JAK2|PML|TRPS1|ARHGEF2|TNFRSF12A|FAIM|BLOC1S2,-0.7183224844290077,-2.159321585041942,19_GO:0023052 signaling,0.6479028260024191,3.066861032094171,0,150,0,0,-2.3946970260428544,5.65449679341514,
1,0,0,-2.1078460821959464,0.0,0.0,GO:0006303,M100,1,0,100,15,1961,27994,0.7649158592554819,GO Biological Processes,19,double-strand break repair via nonhomologous end joining,2.141305456399796,580|672|1161|3981|4683|5423|8364|8365|8367|9577|23137|23347|25913|27339|51341,BARD1|BRCA1|ERCC8|LIG4|NBN|POLB|H4C3|H4C8|H4C5|BABAM2|SMC5|SMCHD1|POT1|PRPF19|ZBTB7A,-0.6461511444805037,-2.3925232217682013,19_GO:0050896 response to stimulus,0.19674361956043135,3.1379636251821825,0,151,1,1,-2.3925232217682013,2.141305456399796,
1,0,0,-2.3912725889053976,0.0,0.0,R-HSA-8864260,M100,1,0,38,4,483,27994,0.8281573498964804,Reactome Gene Sets,6,Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors,6.100904435000546,1081|3329|4609|163732,CGA|HSPD1|MYC|CITED4,-0.8231686899276558,-2.3912725889053976,,0.4123604987615104,4.169140859586022,0,152,1,1,-2.3912725889053976,6.100904435000546,
1,0,0,-2.016961033929507,0.0,0.0,GO:0043627,M100,1,0,75,5,483,27994,1.0351966873706004,GO Biological Processes,19,response to estrogen,3.863906142167012,672|2660|3329|23558|163732,BRCA1|MSTN|HSPD1|WBP2|CITED4,-0.661044739355723,-2.016961033929507,19_GO:0050896 response to stimulus,0.46055155644052137,3.290671896778352,0,152,0,0,-2.3912725889053976,6.100904435000546,
1,0,0,-2.375664096478354,0.0,0.0,GO:0046889,M100,1,0,88,6,483,27994,1.2422360248447204,GO Biological Processes,19,positive regulation of lipid biosynthetic process,3.9517221908526254,1081|3357|7376|8439|60481|85414,CGA|HTR2B|NR1H2|NSMAF|ELOVL5|SLC45A3,-0.8164716917834421,-2.375664096478354,19_GO:0048518 positive regulation of biological process,0.5039809473851424,3.6746258041196898,0,153,1,1,-2.375664096478354,7.559816365109371,
1,0,0,-2.1553066883305703,0.0,0.0,GO:0045723,M100,1,0,23,3,483,27994,0.6211180124223602,GO Biological Processes,19,positive regulation of fatty acid biosynthetic process,7.559816365109371,7376|60481|85414,NR1H2|ELOVL5|SLC45A3,-0.7175365578478345,-2.1553066883305703,19_GO:0048518 positive regulation of biological process,0.3574872441422075,4.170102234888718,0,153,0,0,-2.375664096478354,7.559816365109371,
1,0,0,-2.364258662022464,0.0,0.0,GO:0060393,M100,1,0,62,5,483,27994,1.0351966873706004,GO Biological Processes,19,regulation of pathway-restricted SMAD protein phosphorylation,4.674080010685902,94|2660|4092|22943|57045,ACVRL1|MSTN|SMAD7|DKK1|TWSG1,-0.8159631563982745,-2.364258662022464,19_GO:0023052 signaling,0.46055155644052137,3.8374129498422005,0,154,1,1,-2.364258662022464,6.687529861442905,
1,0,0,-2.2764742307729087,0.0,0.0,GO:0060389,M100,1,0,65,5,483,27994,1.0351966873706004,GO Biological Processes,19,pathway-restricted SMAD protein phosphorylation,4.458353240961937,94|2660|4092|22943|57045,ACVRL1|MSTN|SMAD7|DKK1|TWSG1,-0.7745239805217056,-2.2764742307729087,19_GO:0023052 signaling,0.46055155644052137,3.698651691335816,0,154,0,0,-2.364258662022464,6.687529861442905,
1,0,0,-2.005108517141277,0.0,0.0,M185,M100,1,0,26,3,483,27994,0.6211180124223602,Canonical Pathways,11,PID ALK1 PATHWAY,6.687529861442905,94|409|4092,ACVRL1|ARRB2|SMAD7,-0.652289598277503,-2.005108517141277,,0.3574872441422075,3.844366263163532,0,154,0,0,-2.364258662022464,6.687529861442905,
0,0,1,0.0,0.0,-2.3614250831422448,hsa00920,M001,1,0,11,3,889,27994,0.3374578177727784,KEGG Pathway,24,Sulfur metabolism,8.58799468248287,9061|54928|100131187,PAPSS1|BPNT2|TSTD1,-0.8151992930249936,-2.3614250831422448,,0.194502347294131,4.55855418061404,0,155,1,1,-2.3614250831422448,8.58799468248287,
0,0,1,0.0,0.0,-2.3614250831422448,GO:0051561,M001,1,0,11,3,889,27994,0.3374578177727784,GO Biological Processes,19,positive regulation of mitochondrial calcium ion concentration,8.58799468248287,51024|63933|221154,FIS1|MCUR1|MICU2,-0.8151992930249936,-2.3614250831422448,19_GO:0065007 biological regulation,0.194502347294131,4.55855418061404,0,156,1,1,-2.3614250831422448,8.58799468248287,
0,0,1,0.0,0.0,-2.2467835801198834,GO:0036444,M001,1,0,12,3,889,27994,0.3374578177727784,GO Biological Processes,19,calcium import into the mitochondrion,7.872328458942632,10939|63933|221154,AFG3L2|MCUR1|MICU2,-0.7638512908789539,-2.2467835801198834,19_GO:0051179 localization,0.194502347294131,4.3122710597361005,0,156,0,0,-2.3614250831422448,8.58799468248287,
0,0,1,0.0,0.0,-2.124482958048336,GO:0006851,M001,1,0,25,4,889,27994,0.4499437570303712,GO Biological Processes,19,mitochondrial calcium ion transmembrane transport,5.038290213723285,10939|55486|63933|221154,AFG3L2|PARL|MCUR1|MICU2,-0.7112923846825706,-2.124482958048336,19_GO:0051179 localization,0.22446518445181193,3.658305400188255,0,156,0,0,-2.3614250831422448,8.58799468248287,
0,0,1,0.0,0.0,-2.062795367862504,GO:0051560,M001,1,0,26,4,889,27994,0.4499437570303712,GO Biological Processes,19,mitochondrial calcium ion homeostasis,4.844509820887774,10939|51024|63933|221154,AFG3L2|FIS1|MCUR1|MICU2,-0.678320217784655,-2.062795367862504,19_GO:0065007 biological regulation,0.22446518445181193,3.5517945779031743,0,156,0,0,-2.3614250831422448,8.58799468248287,
1,0,0,-2.3344217125179734,0.0,0.0,M254,M100,1,0,63,5,483,27994,1.0351966873706004,Canonical Pathways,11,PID MYC REPRESS PATHWAY,4.599888264484538,672|4609|5524|22943|23671,BRCA1|MYC|PTPA|DKK1|TMEFF2,-0.8048954830956453,-2.3344217125179734,,0.46055155644052137,3.790191492052898,0,157,1,1,-2.3344217125179734,4.599888264484538,
0,0,1,0.0,0.0,-2.2410656573054464,R-HSA-68875,M001,1,0,142,19,1961,27994,0.9688934217236104,Reactome Gene Sets,6,Mitotic Prophase,1.9100846794176585,3012|5519|5578|5579|5862|7444|8342|8364|8365|8367|8548|8615|9972|10762|26003|55844|79023|84930|387893,H2AC8|PPP2R1B|PRKCA|PRKCB|RAB2A|VRK2|H2BC14|H4C3|H4C8|H4C5|BLZF1|USO1|NUP153|NUP50|GORASP2|PPP2R2D|NUP37|MASTL|KMT5A,-0.5769943413260076,-2.309407668811324,,0.22119994913205412,2.984002564723855,0,158,1,1,-2.309407668811324,1.9100846794176585,
1,0,0,-2.2813590140345115,0.0,0.0,GO:1903321,M100,1,0,92,6,483,27994,1.2422360248447204,GO Biological Processes,19,negative regulation of protein modification by small protein conjugation or removal,3.7799081825546854,409|4092|10401|23551|339745|406893,ARRB2|SMAD7|PIAS3|RASD2|SPOPL|MIR101-1,-0.7760680052573651,-2.2813590140345115,19_GO:0048519 negative regulation of biological process,0.5039809473851424,3.538765603816224,0,159,1,1,-2.2813590140345115,3.7799081825546854,
1,0,0,-2.102838667857556,0.0,0.0,M264,M100,1,0,24,6,1961,27994,0.3059663437021928,Canonical Pathways,11,PID TOLL ENDOGENOUS PATHWAY,3.568842427332994,633|1147|3146|3329|7096|23643,BGN|CHUK|HMGB1|HSPD1|TLR1|LY96,-0.5605087711520242,-2.278374990463098,,0.12471899872067285,3.455399474554863,0,160,1,1,-2.278374990463098,3.568842427332994,
0,1,0,0.0,-2.188113344133892,0.0,hsa04931,M010,1,0,113,16,1961,27994,0.815910249872514,KEGG Pathway,24,insulin resistance,2.0212912862770938,1374|2673|5105|5290|5291|5295|5524|5579|5728|6197|6514|7376|10724|11001|79660|84699,CPT1A|GFPT1|PCK1|PIK3CA|PIK3CB|PIK3R1|PTPA|PRKCB|PTEN|RPS6KA3|SLC2A2|NR1H2|OGA|SLC27A2|PPP1R3B|CREB3L3,-0.556926505878925,-2.264692398285673,,0.2031437212156817,2.985630679287193,0,161,1,1,-2.264692398285673,2.0212912862770938,
0,0,1,0.0,0.0,-2.2576190390833033,GO:0070584,M001,1,0,23,4,889,27994,0.4499437570303712,GO Biological Processes,19,mitochondrion morphogenesis,5.476402406220962,6832|51024|56947|80025,SUPV3L1|FIS1|MFF|PANK2,-0.7680927801048005,-2.2576190390833033,19_GO:0032502 developmental process,0.22446518445181193,3.8894656347959686,0,162,1,1,-2.2576190390833033,5.476402406220962,
0,1,0,0.0,-2.2517365472300277,0.0,GO:0097306,M010,1,0,91,8,829,27994,0.9650180940892642,GO Biological Processes,19,cellular response to alcohol,2.96865016768515,1581|3157|3371|3709|5728|54464|54762|94241,CYP7A1|HMGCS1|TNC|ITPR2|PTEN|XRN1|GRAMD1C|TP53INP1,-0.7646196951631731,-2.2517365472300277,19_GO:0050896 response to stimulus,0.33953517770073355,3.285949823303298,0,163,1,1,-2.2517365472300277,7.236084783732553,
0,1,0,0.0,-2.1320617600708025,0.0,GO:0071361,M010,1,0,14,3,829,27994,0.3618817852834741,GO Biological Processes,19,cellular response to ethanol,7.236084783732553,3709|5728|94241,ITPR2|PTEN|TP53INP1,-0.7112923846825706,-2.1320617600708025,19_GO:0050896 response to stimulus,0.20855415909549324,4.077080688060061,0,163,0,0,-2.2517365472300277,7.236084783732553,
0,1,0,0.0,-2.2432551616661787,0.0,GO:0007030,M010,1,0,152,11,829,27994,1.3268998793727382,GO Biological Processes,19,Golgi organization,2.4437654752079236,2804|5205|5862|8615|9321|9648|23122|54943|57584|93643|137886,GOLGB1|ATP8B1|RAB2A|USO1|TRIP11|GCC2|CLASP2|DNAJC28|ARHGAP21|TJAP1|UBXN2B,-0.7628668697671024,-2.2432551616661787,19_GO:0071840 cellular component organization or biogenesis,0.39741220308959924,3.1179228470686873,0,164,1,1,-2.2432551616661787,2.4437654752079236,
0,0,1,0.0,0.0,-2.2410656573054464,GO:0048284,M001,1,0,142,11,889,27994,1.2373453318335208,GO Biological Processes,19,organelle fusion,2.439313043616027,8411|8676|9342|9570|10075|10939|23208|51024|54809|55823|56947,EEA1|STX11|SNAP29|GOSR2|HUWE1|AFG3L2|SYT11|FIS1|SAMD9|VPS11|MFF,-0.7628668697671024,-2.2410656573054464,19_GO:0071840 cellular component organization or biogenesis,0.3707583656595914,3.1140253011531205,0,165,1,1,-2.2410656573054464,2.439313043616027,
0,0,1,0.0,0.0,-2.2410656573054464,GO:0007224,M001,1,0,142,11,889,27994,1.2373453318335208,GO Biological Processes,19,smoothened signaling pathway,2.439313043616027,2719|4821|5080|5567|6095|8945|51057|55717|56912|57545|64927,GPC3|NKX2-2|PAX6|PRKACB|RORA|BTRC|WDPCP|WDR11|IFT46|CC2D2A|TTC23,-0.7628668697671024,-2.2410656573054464,19_GO:0023052 signaling,0.3707583656595914,3.1140253011531205,0,166,1,1,-2.2410656573054464,2.439313043616027,
0,0,1,0.0,0.0,-2.084139262615193,GO:0007507,M001,1,0,590,58,1961,27994,2.9576746557878635,GO Biological Processes,19,heart development,1.4033414290529735,94|162|163|409|659|775|2335|2648|2719|3192|3357|3397|3398|3479|3725|4092|4194|4211|4851|5019|5058|5066|5532|5607|5629|5728|6256|6608|6926|7157|7422|7481|8289|8324|8814|8828|8850|9321|9353|9475|9510|10277|10370|10614|22943|27063|29072|55717|56999|57545|64321|79602|80114|115701|171023|339829|406981|406990,ACVRL1|AP1B1|AP2B1|ARRB2|BMPR2|CACNA1C|FN1|KAT2A|GPC3|HNRNPU|HTR2B|ID1|ID2|IGF1|JUN|SMAD7|MDM4|MEIS1|NOTCH1|OXCT1|PAK1|PAM|PPP3CB|MAP2K5|PROX1|PTEN|RXRA|SMO|TBX3|TP53|VEGFA|WNT11|ARID1A|FZD7|CDKL1|NRP2|KAT2B|TRIP11|SLIT2|ROCK2|ADAMTS1|UBE4B|CITED2|HEXIM1|DKK1|ANKRD1|SETD2|WDR11|ADAMTS9|CC2D2A|SOX17|ADIPOR2|BICC1|ALPK2|ASXL1|CCDC39|MIR19B2|MIR208A,-0.5393517438540596,-2.2352993700835087,19_GO:0032502 developmental process,0.38257536425744165,2.7176484018505875,0,167,1,1,-2.2352993700835087,1.4033414290529735,
0,1,0,0.0,-2.202235895674163,0.0,M161,M010,1,0,40,8,1961,27994,0.407955124936257,Canonical Pathways,11,PID IFNG PATHWAY,2.8550739418663946,817|3716|3717|4092|4214|5290|5295|5771,CAMK2D|JAK1|JAK2|SMAD7|MAP3K1|PIK3CA|PIK3R1|PTPN2,-0.5392880188629208,-2.233818272226841,,0.1439394121321484,3.2223347137445737,0,168,1,1,-2.233818272226841,3.426088730239674,
1,0,0,-2.052840216785879,0.0,0.0,GO:0060330,M100,1,0,25,6,1961,27994,0.3059663437021928,GO Biological Processes,19,regulation of response to interferon-gamma,3.426088730239674,383|3460|3716|3717|5771|7376,ARG1|IFNGR2|JAK1|JAK2|PTPN2|NR1H2,-0.5031290003907843,-2.1852871545942065,19_GO:0002376 immune system process,0.12471899872067285,3.3307315051053306,0,168,0,0,-2.233818272226841,3.426088730239674,
1,0,0,-2.052840216785879,0.0,0.0,GO:0060334,M100,1,0,25,6,1961,27994,0.3059663437021928,GO Biological Processes,19,regulation of interferon-gamma-mediated signaling pathway,3.426088730239674,383|3460|3716|3717|5771|7376,ARG1|IFNGR2|JAK1|JAK2|PTPN2|NR1H2,-0.5031290003907843,-2.1852871545942065,19_GO:0002376 immune system process,0.12471899872067285,3.3307315051053306,0,168,0,0,-2.233818272226841,3.426088730239674,
0,1,0,0.0,-2.2272262035611674,0.0,GO:1900103,M010,1,0,13,3,829,27994,0.3618817852834741,GO Biological Processes,19,positive regulation of endoplasmic reticulum unfolded protein response,7.792706690173518,5295|5771|10018,PIK3R1|PTPN2|BCL2L11,-0.7571888947914243,-2.2272262035611674,19_GO:0048518 positive regulation of biological process,0.20855415909549324,4.279372142220395,0,169,1,1,-2.2272262035611674,7.792706690173518,
0,0,1,0.0,0.0,-2.222588660859075,hsa04024,M001,1,0,226,15,889,27994,1.687289088863892,KEGG Pathway,24,cAMP signaling pathway,2.0899987059139735,51|482|493|1259|3725|5058|5142|5144|5291|5567|5578|10537|22800|56670|84699,ACOX1|ATP1B2|ATP2B4|CNGA1|JUN|PAK1|PDE4B|PDE4D|PIK3CB|PRKACB|PRKCA|UBD|RRAS2|SUCNR1|CREB3L3,-0.7545397887079828,-2.222588660859075,,0.4319651441185934,2.979605713125102,0,170,1,1,-2.222588660859075,2.0899987059139735,
0,1,0,0.0,-2.202235895674163,0.0,GO:0010613,M010,1,0,40,5,829,27994,0.6031363088057901,GO Biological Processes,19,positive regulation of cardiac muscle hypertrophy,4.221049457177322,817|3479|3572|9475|406981,CAMK2D|IGF1|IL6ST|ROCK2|MIR19B2,-0.7402095159453813,-2.202235895674163,19_GO:0048518 positive regulation of biological process,0.26891610494742685,3.561250646598318,0,171,1,1,-2.202235895674163,4.221049457177322,
0,1,0,0.0,-2.15625400347263,0.0,GO:0014742,M010,1,0,41,5,829,27994,0.6031363088057901,GO Biological Processes,19,positive regulation of muscle hypertrophy,4.118097031392509,817|3479|3572|9475|406981,CAMK2D|IGF1|IL6ST|ROCK2|MIR19B2,-0.7175365578478345,-2.15625400347263,19_GO:0048518 positive regulation of biological process,0.26891610494742685,3.4903138013829804,0,171,0,0,-2.202235895674163,4.221049457177322,
0,0,1,0.0,0.0,-2.1893273292359687,GO:0070841,M001,1,0,24,4,889,27994,0.4499437570303712,GO Biological Processes,19,inclusion body assembly,5.248218972628422,5705|6653|9529|10537,PSMC5|SORL1|BAG5|UBD,-0.7334931986754976,-2.1893273292359687,19_GO:0071840 cellular component organization or biogenesis,0.22446518445181193,3.7706583044334034,0,172,1,1,-2.1893273292359687,5.248218972628422,
0,1,0,0.0,-2.188113344133892,0.0,GO:0001938,M010,1,0,113,9,829,27994,1.0856453558504222,GO Biological Processes,19,positive regulation of endothelial cell proliferation,2.68951823820148,383|659|3146|3357|3690|5629|253260|406893|664616,ARG1|BMPR2|HMGB1|HTR2B|ITGB3|PROX1|RICTOR|MIR101-1|MIR487B,-0.7333956524450711,-2.188113344133892,19_GO:0008283 cell proliferation,0.3599120482067053,3.1437287405901855,0,173,1,1,-2.188113344133892,2.68951823820148,
0,1,0,0.0,-2.1761886324690636,0.0,GO:0010634,M010,1,0,177,12,829,27994,1.4475271411338964,GO Biological Processes,19,positive regulation of epithelial cell migration,2.289382756435158,659|1793|3146|3690|5286|5629|6863|9475|23122|57381|406893|664616,BMPR2|DOCK1|HMGB1|ITGB3|PIK3C2A|PROX1|TAC1|ROCK2|CLASP2|RHOJ|MIR101-1|MIR487B,-0.7256655192559439,-2.1761886324690636,19_GO:0040011 locomotion,0.41482971245637035,3.0061488327750254,0,173,0,0,-2.188113344133892,2.68951823820148,
1,0,0,-2.179679371623083,0.0,0.0,GO:0071621,M100,1,0,127,7,483,27994,1.4492753623188406,GO Biological Processes,19,granulocyte chemotaxis,3.1945680702955612,728|2660|3576|3577|6364|6729|9353,C5AR1|MSTN|CXCL8|CXCR1|CCL20|SRP54|SLIT2,-0.7260752561389979,-2.179679371623083,19_GO:0040011 locomotion,0.5437907304296007,3.2843611541310627,0,174,1,1,-2.179679371623083,3.376228667912923,
1,0,0,-2.0474338230863367,0.0,0.0,GO:0030593,M100,1,0,103,6,483,27994,1.2422360248447204,GO Biological Processes,19,neutrophil chemotaxis,3.376228667912923,728|3576|3577|6364|6729|9353,C5AR1|CXCL8|CXCR1|CCL20|SRP54|SLIT2,-0.6743435699421148,-2.0474338230863367,19_GO:0040011 locomotion,0.5039809473851424,3.201252271397306,0,174,0,0,-2.179679371623083,3.376228667912923,
0,1,0,0.0,-2.167994295582466,0.0,GO:0034453,M010,1,0,26,4,829,27994,0.4825090470446321,GO Biological Processes,19,microtubule anchoring,5.195137793449012,9648|11116|23122|84376,GCC2|CEP43|CLASP2|HOOK3,-0.7231974676171927,-2.167994295582466,19_GO:0071840 cellular component organization or biogenesis,0.24067178227631306,3.7385167552416028,0,175,1,1,-2.167994295582466,5.195137793449012,
1,0,0,-2.1553066883305703,0.0,0.0,GO:0016578,M100,1,0,23,3,483,27994,0.6211180124223602,GO Biological Processes,19,histone deubiquitination,7.559816365109371,2648|9960|171023,KAT2A|USP3|ASXL1,-0.7175365578478345,-2.1553066883305703,19_GO:0071840 cellular component organization or biogenesis,0.3574872441422075,4.170102234888718,0,176,1,1,-2.1553066883305703,7.559816365109371,
0,0,1,0.0,0.0,-2.148338798207438,GO:0034612,M001,1,0,320,19,889,27994,2.137232845894263,GO Biological Processes,19,response to tumor necrosis factor,1.869678008998875,329|338|1147|1244|3717|3899|5105|5700|5705|5708|6095|7057|7187|9590|10401|10537|27063|58191|407032,BIRC2|APOB|CHUK|ABCC2|JAK2|AFF3|PCK1|PSMC1|PSMC5|PSMD2|RORA|THBS1|TRAF3|AKAP12|PIAS3|UBD|ANKRD1|CXCL16|MIR30C2,-0.7137738075999135,-2.148338798207438,19_GO:0050896 response to stimulus,0.485046958115286,2.8336643479852826,0,177,1,1,-2.148338798207438,1.869678008998875,
0,0,1,0.0,0.0,-2.1431198965225335,GO:0032968,M001,1,0,13,3,889,27994,0.3374578177727784,GO Biological Processes,19,positive regulation of transcription elongation from RNA polymerase II promoter,7.26676473133166,6830|8621|51755,SUPT6H|CDK13|CDK12,-0.712791958858264,-2.1431198965225335,19_GO:0048518 positive regulation of biological process,0.194502347294131,4.09293028880563,0,178,1,1,-2.1431198965225335,7.26676473133166,
0,0,1,0.0,0.0,-2.004009178302504,GO:0032786,M001,1,0,27,4,889,27994,0.4499437570303712,GO Biological Processes,19,"positive regulation of DNA-templated transcription, elongation",4.665083531225264,6830|8621|11143|51755,SUPT6H|CDK13|KAT7|CDK12,-0.6520711816107551,-2.004009178302504,19_GO:0048518 positive regulation of biological process,0.22446518445181193,3.450592823607121,0,178,0,0,-2.1431198965225335,7.26676473133166,
0,0,1,0.0,0.0,-2.1431198965225335,GO:0045472,M001,1,0,13,3,889,27994,0.3374578177727784,GO Biological Processes,19,response to ether,7.26676473133166,3184|5244|23367,HNRNPD|ABCB4|LARP1,-0.712791958858264,-2.1431198965225335,19_GO:0050896 response to stimulus,0.194502347294131,4.09293028880563,0,179,1,1,-2.1431198965225335,7.26676473133166,
0,0,1,0.0,0.0,-2.1431198965225335,GO:0071872,M001,1,0,13,3,889,27994,0.3374578177727784,GO Biological Processes,19,cellular response to epinephrine stimulus,7.26676473133166,493|5142|5144,ATP2B4|PDE4B|PDE4D,-0.712791958858264,-2.1431198965225335,19_GO:0050896 response to stimulus,0.194502347294131,4.09293028880563,0,180,1,1,-2.1431198965225335,7.26676473133166,
0,0,1,0.0,0.0,-2.062795367862504,GO:0032743,M001,1,0,26,4,889,27994,0.4499437570303712,GO Biological Processes,19,positive regulation of interleukin-2 production,4.844509820887774,940|5142|5144|6711,CD28|PDE4B|PDE4D|SPTBN1,-0.678320217784655,-2.062795367862504,19_GO:0048518 positive regulation of biological process,0.22446518445181193,3.5517945779031743,0,180,0,0,-2.1431198965225335,7.26676473133166,
